category,storename,type,address,lot_address,postal_code,rating,latitude,longitude,images,hours,menu
강남역 카페,구테로이테 강남스탠다드점,카페,"서울 강남구 봉은사로6길 29 1층, 101호",역삼동 617-1,,4.46,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240910_219%2F1725951064825mI0vy_JPEG%2F5.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240910_212%2F17259512284102mFeK_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5_%25283%2529.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240925_166%2F17272725510078zLqw_JPEG%2F1000005949.jpg""]","{""토"": [""11:00 - 22:00""], ""일"": [""11:00 - 22:00""], ""월"": [""12:00 - 22:00""], ""화"": [""12:00 - 22:00""], ""수"": [""12:00 - 22:00""], ""목"": [""12:00 - 22:00""], ""금"": [""12:00 - 22:00"", ""접기"", ""영업시간 수정 제안하기""]}","""파인콘 (3,800)\n구테로이테 (3,800)\nONLYICE) 그라니따 (3,800)\nONLYICE) 구테 넛 슈페너 (5,800)"""
강남역 카페,퍼스트커피랩 강남점,"카페,디저트",서울 강남구 봉은사로6길 39 1층,역삼동 618-18,06128,4.46,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240704_147%2F1720070043214CucXu_JPEG%2FDSC07766.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230925_216%2F1695634876212bMtnl_JPEG%2FKakaoTalk_20230921_193323535_01.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240704_86%2F1720069995334YH00C_JPEG%2FDSC07666.jpg""]","{""토"": [""11:00 - 22:00""], ""일"": [""11:00 - 22:00""], ""월"": [""12:00 - 22:00""], ""화"": [""12:00 - 22:00""], ""수"": [""12:00 - 22:00""], ""목"": [""12:00 - 22:00""], ""금"": [""12:00 - 22:00"", ""접기"", ""영업시간 수정 제안하기""]}","""퍼스트커피랩 (3)"""
강남역 카페,셀렉티드닉스,"카페,디저트",서울 강남구 테헤란로4길 37 1층,역삼동 827-13,06240,4.46,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240906_186%2F1725619575624GCybh_JPEG%2FKakaoTalk_20240810_142920660.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240906_102%2F1725619574933XIpzz_JPEG%2FKakaoTalk_20240405_161404318_03.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240906_299%2F1725619595742U6DaL_JPEG%2FKakaoTalk_20240405_162742733.jpg""]","{""토"": [""11:00 - 24:00""], ""일"": [""11:00 - 24:00""], ""월"": [""11:00 - 24:00""], ""화"": [""11:00 - 24:00""], ""수"": [""11:00 - 24:00""], ""목"": [""11:00 - 24:00""], ""금"": [""11:00 - 24:00"", ""접기"", ""영업시간 수정 제안하기""]}","""티라미수 플래터 (14,800)\n티라미수 (7,800)\n바나나 티라미수 (7,800)\n초코 바나나 티라미수 (7,800)"""
강남역 카페,프라텔리,"카페,디저트",서울 강남구 봉은사로4길 31,역삼동 812-8,06123,4.46,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221216_243%2F1671183507111QlLlg_JPEG%2FKakaoTalk_20221216_182511120.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230213_233%2F1676261143608vMTmX_JPEG%2FKakaoTalk_Photo_2023-02-13-13-05-34_002.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230213_100%2F16762611436823RIB1_JPEG%2FKakaoTalk_Photo_2023-02-13-13-05-34_003.jpeg""]","{""토"": [""11:00 - 24:00""], ""일"": [""11:00 - 24:00""], ""월"": [""11:00 - 24:00""], ""화"": [""11:00 - 24:00""], ""수"": [""11:00 - 24:00""], ""목"": [""11:00 - 24:00""], ""금"": [""11:00 - 24:00"", ""접기"", ""영업시간 수정 제안하기""]}","""프렌치 토스트 (11,000)\n트리그린슈페너 (8,000)\n프라슈페너 (7,500)\n텔리크리미치노 (7,500)"""
강남역 카페,베이커리로컬 강남역점,베이커리,서울 강남구 강남대로102길 15,역삼동 813-12,06123,4.4,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201125_180%2F1606269055893oQfWy_JPEG%2FevizMP60Xn5GyZSgdFZjGPOs.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201125_76%2F1606269056073sjEog_JPEG%2FGBevfm7rMd8KOZh4tlLf9yVo.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201125_210%2F1606269056099mWCfJ_JPEG%2FiaLVQ_KgTk_KX8mvIqMXwe6X.jpg""]","{""대체 정보"": ""매일\n10:00 - 23:00""}","""크로와상 (6,500)\n소금버터빵 (4,100)\n몽마르뜨 (5,500)\n퀸아망 (6,000)"""
강남역 카페,소과당 강남본점,"카페,디저트",서울 강남구 강남대로96길 12 A동 2층 소과당,역삼동 818-1,06129,4.53,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241015_205%2F1728960150634s510s_JPEG%2FKakaoTalk_20241015_113804057.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241015_287%2F1728960150596CIWGW_JPEG%2FKakaoTalk_20241015_113804057_01.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241015_77%2F1728960150632C9zGg_JPEG%2FKakaoTalk_20241015_113804057_02.jpg""]","{""대체 정보"": ""매일\n10:00 - 23:00""}","""커스터드 푸딩빙수 (19,000)\n초코 푸딩빙수 (19,000)\n100%우리쌀로만든딸기수플레팬케이크 (21,000)\n100%우리쌀로만든크렘브륄레수플레 (19,000)"""
강남역 카페,밀도 강남역점,베이커리,서울 서초구 강남대로 419 무인양품 1층 내 밀도,서초동 1306-6,06614,4.69,37.48818,127.01751,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210714_119%2F1626249507646iG6av_JPEG%2FYnKut8F6u-popjHBz3Ark5yf.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200707_247%2F1594116302137cXwjc_JPEG%2F3ABKy-Dr2tT08bwnb-ooMgBO.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210714_26%2F1626249590416TSJej_JPEG%2F3VAfbeusPz429bNOTSHgaR8i.jpg""]","{""대체 정보"": ""매일\n10:00 - 23:00""}","""담백식빵 (7,800)\n리치식빵 (8,400)\n허니러스크 (4,200)\n초코허니러스크 (4,700)"""
강남역 카페,The november 라운지 강남역KG타워점,"카페,디저트",서울 강남구 테헤란로5길 7 1층,역삼동 819-5,06134,4.69,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240418_115%2F17133742838989pBxw_JPEG%2FKakaoTalk_Photo_2024-04-18-02-15-08_001.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240418_130%2F17133742842602jeN0_JPEG%2FKakaoTalk_Photo_2024-04-18-02-15-08_002.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240418_158%2F1713374284114N7KVY_JPEG%2FKakaoTalk_Photo_2024-04-18-02-15-08_003.jpeg""]","{""대체 정보"": ""매일\n10:00 - 23:00""}","""아메리카노 (6,000)"""
강남역 카페,투썸플레이스 강남KI타워점,카페,서울 서초구 강남대로69길 8 KI타워 2층,서초동 1309-8,06611,4.51,37.48818,127.01751,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240424_176%2F1713943698118PaohB_PNG%2F2024_TS_BI_RENEWAL_F-%25BF%25A5%25BA%25ED%25B7%25B3.png"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190525_225%2F1558753571132yVQJm_JPEG%2FI8fanGxdcY5ZBtNDCATk-z2E.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190525_286%2F15587535771581bmMo_JPEG%2FHcxHy65Co0Gwibve9WggVc3U.jpg""]","{""대체 정보"": ""매일\n10:00 - 23:00""}","""카페아메리카노 (매우우수)\n카페라떼 (4,500)\n스페니쉬 연유 라떼 (5,000)\n로얄밀크티 (5,800)"""
강남역 카페,꼼다비뛰드,베이커리,서울 강남구 강남대로110길 62 지하1층,역삼동 622-2,06128,4.81,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210403_52%2F1617459924276h6Ghe_JPEG%2FIMG_2625.JPG"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzEwMTZfODQg%2FMDAxNjk3NDMyMzM0ODEy.1gfg0_5J-1ycpTWOzZAtruRGjLgh-kA7Ow6UsmvkR5Eg.-bCrfx21D8GvSOvSrYS4zlz8YbyKLXnqsV7kYgksYLAg.JPEG%2Fupload_36b39a8906f2c31afbf94c930baa5498.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA0MjhfMjY5%2FMDAxNjgyNjUxMzA1OTY5.CNrhQFpOlFBK1fem78h1njx-MShtd_GpXXPoSGVqZE8g.5tE--4nQfcILEDkeyImWBjRh7ywPqsDDHPgHN1YtCnYg.JPEG%2F20230428_115758.jpg""]","{""대체 정보"": ""매일\n10:00 - 23:00""}","""바게트샌드위치 (1)"""
강남역 카페,겟썸커피 Downstairs,"카페,디저트",서울 강남구 봉은사로6길 30 지하 1층,역삼동 812-3,06123,4.51,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200723_137%2F1595473735438X9Wiu_JPEG%2FMVA7U4WEbdQ1Rc972qr1RdyI.jpeg.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181107_178%2F1541550253920TKnAp_JPEG%2FMCma4_DX9GFt6rAfnNdFEHCM.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA1MjlfNyAg%2FMDAxNTI3NTczMzIwNTc1.zdvhDuzrXn6KqhpjsKJDTVPt7Bn5K4os2y0yV0PcZNAg.4jLUCDDEQVwbMfuWQdp6hb7FUl7Di-1MH0rxAxznumEg.JPEG.rhdiddl6619%2FIMG_2572.jpg""]","{""대체 정보"": ""매일\n10:00 - 23:00""}","""더티카푸치노 (5,000)\n에스프레소 (4,300)\n코코넛/바닐라/헤이즐넛 라떼 (5,300)\n카페모카 (5,500)"""
강남역 카페,필메이트 강남점,"카페,디저트",서울 강남구 테헤란로1길 28 1~3층,역삼동 817-9,06129,4.51,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240201_24%2F1706761637210AkL3c_JPEG%2F1.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240201_81%2F1706761634511hFsF1_JPEG%2F2.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241007_31%2F1728284579982pGGXT_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AF%25B9%25D9%25C4%25A1%25C4%25C9_%25BD%25C7%25BB%25E7.jpg""]","{""대체 정보"": ""매일\n10:00 - 23:00""}","""아메리카노(R) (매우우수)\n아메리카노(L) (3,800)\n너티크림 콜드브루(R) (4,300)\n너티크림 콜드브루(L) (5,800)"""
