category,storename,type,address,lot_address,postal_code,rating,latitude,longitude,images,hours,menu
강남역 술집,닭동가리 강남역점,요리주점,서울 서초구 서초대로77길 37 1층 103호,서초동 1308-10,06612,4.88,37.48818,127.01751,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20241017_197%2F1729152364805ORQ1O_JPEG%2FJ1Ox4Tj36q_03.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240612_113%2F1718166588427kCBcV_PNG%2F1.png"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241008_41%2F1728379199291NUlpL_JPEG%2F%25B0%25AD%25B3%25B2%25B5%25A5%25C0%25CC%25C6%25AE_%25282%2529.jpg""]","{""토"": [""17:00 - 06:00""], ""일"": [""17:00 - 05:00""], ""월"": [""17:00 - 05:00""], ""화"": [""17:00 - 05:00""], ""수"": [""17:00 - 05:00""], ""목"": [""17:00 - 05:00""], ""금"": [""17:00 - 06:00"", ""접기"", ""영업시간 수정 제안하기""]}","""Set 1 (38,000원40,000원)\nSet 4 (19,000원20,000원)\nSet 2 (33,000원35,000원)\nSet 3 (23,000원25,000원)"""
강남역 술집,29펍 3호점 MACAU Modern,요리주점,서울 서초구 강남대로 445 우신빌딩,서초동 1304-5,06611,4.36,37.48818,127.01751,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210621_165%2F1624273254958iEunn_JPEG%2FptAVlXikOoiyChzuyzeP4wsU.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210621_225%2F1624273255823jLqie_JPEG%2F62kznckKG382MGTHubCrkmq_.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210621_173%2F1624273254801bVVCF_JPEG%2Fl7T8DnGtZsthBNm7LhVpUE2w.jpg""]","{""토"": [""18:00 - 03:00""], ""일"": [""18:00 - 02:00""], ""월"": [""18:00 - 02:00""], ""화"": [""18:00 - 02:00""], ""수"": [""18:00 - 02:00""], ""목"": [""18:00 - 02:00""], ""금"": [""18:00 - 03:00"", ""접기"", ""영업시간 수정 제안하기""]}","""멕시칸 미트 나쵸 (25,000)\n독일 소시지 & 매쉬드 포테이토 (28,000)\n페퍼 프라이드 치킨윙 (20,000)\n마르게리타 Rome Pizze (13,000)"""
강남역 술집,이자카야 열,이자카야,서울 서초구 강남대로 345 2층,서초동 1329-6,06626,4.35,37.48818,127.01751,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190305_299%2F1551777894390vWx9g_JPEG%2FKjtMNXcYpliaLqO_45CjRl7s.jpeg.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190305_116%2F1551777934905IKwxP_JPEG%2Fr-JKVSoTsBNer9qq8P_stJ92.jpeg.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190305_166%2F1551778017045zD35t_JPEG%2FeuEtk6FbNSzec5U4r520NiVE.jpeg.jpg""]","{""토"": [""18:00 - 03:00""], ""일"": [""18:00 - 02:00""], ""월"": [""18:00 - 02:00""], ""화"": [""18:00 - 02:00""], ""수"": [""18:00 - 02:00""], ""목"": [""18:00 - 02:00""], ""금"": [""18:00 - 03:00"", ""접기"", ""영업시간 수정 제안하기""]}","""코스 (55,000)\n세이로 무시 (58,000)\n계절 모듬 사시미 (50,000)\n참치 타르타르 (25,000)"""
강남역 술집,토라 강남점,이자카야,서울 서초구 서초대로77길 37 202호,서초동 1308-10,06612,4.35,37.48818,127.01751,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20241016_54%2F1729065437687bJkas_JPEG%2FKdfc75BjBR_03.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240703_271%2F1719935791680xnVFm_JPEG%2FKakaoTalk_20240703_005222148_21.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240703_267%2F17199357920699KhBn_JPEG%2FKakaoTalk_20240703_005222148_22.jpg""]","{""토"": [""15:00 - 06:00""], ""일"": [""15:00 - 05:00""], ""월"": [""16:00 - 05:00""], ""화"": [""16:00 - 05:00""], ""수"": [""16:00 - 05:00""], ""목"": [""16:00 - 05:00""], ""금"": [""15:00 - 06:00"", ""접기"", ""영업시간 수정 제안하기""]}","""스파이시 멕시칸치킨 (17,900)\n퀘사디아 (9,900)\n불고기 깻잎타코 3pcs (9,900)\n치킨타코 3pcs (9,900)"""
강남역 술집,꼭그닭 강남점,"맥주,호프",서울 강남구 봉은사로4길 37 지하 1층,역삼동 812-18,06123,4.45,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200404_124%2F1585989533920kp1zF_PNG%2FIJ4SLp8RhBAFRDxAJFr6h4kG.png"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211219_136%2F1639906235114ofQgu_JPEG%2F1639906139820.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211220_282%2F16399826219811e1NJ_JPEG%2F1639906146197-1.jpg""]","{""토"": [""13:00 - 24:00"", ""23:00 라스트오더""], ""일"": [""13:00 - 24:00"", ""23:00 라스트오더""], ""월"": [""16:00 - 24:00"", ""23:00 라스트오더""], ""화"": [""16:00 - 24:00"", ""23:00 라스트오더""], ""수"": [""16:00 - 24:00"", ""23:00 라스트오더""], ""목"": [""16:00 - 24:00"", ""23:00 라스트오더""], ""금"": [""16:00 - 24:00"", ""23:00 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","""19가지 다양한 수제맥주 ! '셀프로 즐기는 방법!'대표 (0원)\n빠네치킨:판매NO1.시그니처!대표 (29,900원)\n피코치킨(3가지맛 즐기기!)인기! 강추!대표 (27,900원)\n불고기샐러드피자:인기! 강추!대표 (24,900원)"""
강남역 술집,도모다찌,이자카야,서울 강남구 테헤란로1길 28 지하1층 도모다찌,역삼동 817-9,06129,4.45,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20240820_4%2F1724137182604KQCna_JPEG%2FDSC06454.JPG"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20240820_27%2F1724137183193fILbv_JPEG%2FDSC06509.JPG"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20240820_192%2F1724137184098pdqvS_JPEG%2FDSC05979.JPG""]","{""토"": [""13:00 - 24:00"", ""23:00 라스트오더""], ""일"": [""13:00 - 24:00"", ""23:00 라스트오더""], ""월"": [""16:00 - 24:00"", ""23:00 라스트오더""], ""화"": [""16:00 - 24:00"", ""23:00 라스트오더""], ""수"": [""16:00 - 24:00"", ""23:00 라스트오더""], ""목"": [""16:00 - 24:00"", ""23:00 라스트오더""], ""금"": [""16:00 - 24:00"", ""23:00 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","""모듬 사시미 (55,000)\n밀푀유나베 (30,000)\n모듬조개탕 (30,000)\n모듬꼬치 8종 (23,900)"""
강남역 술집,엘라,"맥주,호프",서울 강남구 테헤란로5길 36 1층 엘라,역삼동 635-5,06130,4.44,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200923_180%2F1600849838902M9pxo_JPEG%2FuiQTtD5LIGD0tUONT0HxfkaC.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200923_45%2F1600849852035HD8mb_JPEG%2FnAa7HGMRXGexuMdUf43AKYW5.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200923_184%2F16008498633977Wdlq_JPEG%2FSgv30zTj4XQ-wIcsHXs3BMoy.jpg""]","{""토"": [""13:00 - 24:00"", ""23:00 라스트오더""], ""일"": [""13:00 - 24:00"", ""23:00 라스트오더""], ""월"": [""16:00 - 24:00"", ""23:00 라스트오더""], ""화"": [""16:00 - 24:00"", ""23:00 라스트오더""], ""수"": [""16:00 - 24:00"", ""23:00 라스트오더""], ""목"": [""16:00 - 24:00"", ""23:00 라스트오더""], ""금"": [""16:00 - 24:00"", ""23:00 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","""에그인헬 (18,000)\n텍스멕스오믈렛 (19,000)\n프렌치토스트 (17,000)\n필리치즈스테이크 (19,000)"""
강남역 술집,악바리,요리주점,서울 서초구 서초대로77길 41 대동빌딩 1층,서초동 1308-6,06612,4.13,37.48818,127.01751,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170929_197%2F1506674798878YJeSl_JPEG%2Fe43OmGV0s8-XrHqT7ODTL_KL.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200609_153%2F1591705387607VoXIs_JPEG%2FBv_GbOn_N7oZd7xMdhK2L1VP.jpeg.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20160215_67%2Fkdjuwqbbct_1455511415339PeXPt_JPEG%2FIMG_8112.JPG""]","{""대체 정보"": ""매일\n00:00 - 24:00""}","""69cm 계란말이 (23,000)\n석쇠불고기 1판 (25,000)\n바싹 튀긴 옛날 치킨 (17,000)\n해물김치피자전 (15,000)"""
강남역 술집,어로선목로집 강남점,"맥주,호프","서울 서초구 강남대로53길 7 2층 201호, 202호",서초동 1330-20,06626,4.13,37.48818,127.01751,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20240513_21%2F171556461072817ntW_JPEG%2FdGAUPVvfoh_03.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241007_151%2F1728286733126vfsbM_PNG%2F%25C8%25AD%25B8%25E9_%25C4%25B8%25C3%25B3_2024-10-07_163837.png"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241007_177%2F1728286572492GWbOE_PNG%2F%25C8%25AD%25B8%25E9_%25C4%25B8%25C3%25B3_2024-10-07_163548.png""]","{""대체 정보"": ""매일\n16:00 - 01:00\n00:00 라스트오더""}","""건어물 타워 (29,900)\n포 뜬 오징어 (18,900)\n오징어 숙회 (19,900)\n옛날떡볶이 (6,900)"""
강남역 술집,아리계곡,요리주점,"서울 강남구 테헤란로1길 28-14 지상1층 101,102호",역삼동 817-23,06129,4.13,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240801_279%2F1722484134346epaKn_JPEG%2FIMG_3332.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240723_17%2F1721717613000Oo338_PNG%2FArtboard_1_copy_19.png"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240801_260%2F1722484133831MTM5U_JPEG%2FIMG_3228.jpg""]","{""대체 정보"": ""매일\n16:00 - 01:00\n00:00 라스트오더""}","""흑임자오이무침 (6,900)\n꽈리고추연골볶음 (11,900)\n닭고기육전 (10,900)\n통돼지후라이드 (18,900)"""
강남역 술집,압구정수산시장 강남역점,이자카야,서울 강남구 강남대로98길 20 지상1층,역삼동 817-36,06129,4.13,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240828_58%2F17248553914837mHng_JPEG%2F%25BE%25D0%25B1%25B8%25C1%25A4%25BC%25F6%25BB%25EA%25BD%25C3%25C0%25E5%25B0%25AD%25B3%25B2%25BF%25AA%25C1%25A1_%25B5%25BF%25BF%25B5%25BB%25F3-Cover.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240828_187%2F1724855376578rPe3B_JPEG%2F20240821_184901.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240828_83%2F1724855376675IvCHg_JPEG%2F20240821_184909.jpg""]","{""토"": [""16:00 - 03:00"", ""02:00 라스트오더""], ""일"": [""16:00 - 02:00"", ""01:00 라스트오더""], ""월"": [""16:00 - 02:00"", ""01:00 라스트오더""], ""화"": [""16:00 - 02:00"", ""01:00 라스트오더""], ""수"": [""16:00 - 02:00"", ""01:00 라스트오더""], ""목"": [""16:00 - 02:00"", ""01:00 라스트오더""], ""금"": [""16:00 - 03:00"", ""02:00 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","""압구정 수산시장탕 (34,900)\n모쯔나베 (34,900)\n스키야키 (39,500)\n해산물짬뽕탕 (34,900)"""
강남역 술집,갓포 이케맨이자카야,이자카야,서울 서초구 서초대로78길 50 3층,서초동 1330-13,06626,4.59,37.48818,127.01751,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190415_34%2F1555320240771r0B0N_JPEG%2FIKbUtuH9kPcv36u-F5XyXJB5.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190415_252%2F1555320126799Xk9zR_JPEG%2FYI2CeZ5RnHaGNE9I6qHcs3ta.jpg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190415_268%2F1555320126819RLtkm_JPEG%2FpcUfe_C7yUkknBI9sWxx-UrX.jpg""]","{""토"": [""16:00 - 03:00"", ""02:00 라스트오더""], ""일"": [""16:00 - 02:00"", ""01:00 라스트오더""], ""월"": [""16:00 - 02:00"", ""01:00 라스트오더""], ""화"": [""16:00 - 02:00"", ""01:00 라스트오더""], ""수"": [""16:00 - 02:00"", ""01:00 라스트오더""], ""목"": [""16:00 - 02:00"", ""01:00 라스트오더""], ""금"": [""16:00 - 03:00"", ""02:00 라스트오더"", ""접기"", ""영업시간 수정 제안하기""]}","""뚝배기오뎅나베 (25,000)"""
강남역 술집,단골손님 강남1호점,요리주점,서울 강남구 테헤란로1길 40 2층,역삼동 619-26,06129,4.59,37.49988,127.03856,"[""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230222_157%2F1677066054928FNFrW_JPEG%2FE5C5E6E2-B57F-4645-8138-B54C6C231E60.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230222_162%2F16770660554847AsXt_JPEG%2F036D6C97-95E4-4F55-8FD2-41BF7BE6497D.jpeg"", ""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230222_92%2F1677066059679DSlRO_JPEG%2F853A01B2-8A84-4656-B0A5-33691F8B1A45.jpeg""]","{""대체 정보"": ""매일\n16:00 - 04:00""}","""단골손님 황제전골 (27,000)\n단골손님 마라황제전골 (30,000)\n사골양지 스지탕 (31,000)\n항정 수육 한판 (30,000)"""
